"Date","Open","High","Low","Close"
"01 Nov 2017","-","-","-","4582.12"
"31 Oct 2017","-","-","-","4532.89"
"30 Oct 2017","-","-","-","4513.53"
"27 Oct 2017","-","-","-","4472.87"
"26 Oct 2017","-","-","-","4468.60"
"25 Oct 2017","-","-","-","4436.20"
"24 Oct 2017","-","-","-","4436.47"
"23 Oct 2017","-","-","-","4398.03"
"19 Oct 2017","-","-","-","4380.34"
"18 Oct 2017","-","-","-","4399.90"
"17 Oct 2017","-","-","-","4398.03"
"16 Oct 2017","-","-","-","4359.45"
"13 Oct 2017","-","-","-","4373.42"
"12 Oct 2017","-","-","-","4349.95"
"11 Oct 2017","-","-","-","4285.54"
"10 Oct 2017","-","-","-","4342.69"
"09 Oct 2017","-","-","-","4307.80"
"06 Oct 2017","-","-","-","4274.70"
"05 Oct 2017","-","-","-","4228.25"
"04 Oct 2017","-","-","-","4179.74"
"03 Oct 2017","-","-","-","4142.43"
"29 Sep 2017","-","-","-","4115.69"
"28 Sep 2017","-","-","-","4045.65"
"27 Sep 2017","-","-","-","4015.62"
"26 Sep 2017","-","-","-","4118.33"
"25 Sep 2017","-","-","-","4072.03"
"22 Sep 2017","-","-","-","4190.60"
"21 Sep 2017","-","-","-","4355.06"
"20 Sep 2017","-","-","-","4413.14"
"19 Sep 2017","-","-","-","4439.61"
"18 Sep 2017","-","-","-","4408.34"
"15 Sep 2017","-","-","-","4371.25"
"14 Sep 2017","-","-","-","4374.39"
"13 Sep 2017","-","-","-","4360.26"
"12 Sep 2017","-","-","-","4394.03"
"11 Sep 2017","-","-","-","4358.15"
"08 Sep 2017","-","-","-","4354.70"
"07 Sep 2017","-","-","-","4378.53"
"06 Sep 2017","-","-","-","4353.02"
"05 Sep 2017","-","-","-","4336.32"
"04 Sep 2017","-","-","-","4271.16"
"01 Sep 2017","-","-","-","4297.13"
"31 Aug 2017","-","-","-","4243.04"
"30 Aug 2017","-","-","-","4186.96"
"29 Aug 2017","-","-","-","4116.94"
"28 Aug 2017","-","-","-","4179.14"
"24 Aug 2017","-","-","-","4116.88"
"23 Aug 2017","-","-","-","4119.44"
"22 Aug 2017","-","-","-","4042.38"
"21 Aug 2017","-","-","-","4075.43"
"18 Aug 2017","-","-","-","4158.77"
"17 Aug 2017","-","-","-","4178.46"
"16 Aug 2017","-","-","-","4144.07"
"14 Aug 2017","-","-","-","4088.39"
"11 Aug 2017","-","-","-","3987.89"
"10 Aug 2017","-","-","-","3981.25"
"09 Aug 2017","-","-","-","4171.24"
"08 Aug 2017","-","-","-","4241.07"
"07 Aug 2017","-","-","-","4333.03"
"04 Aug 2017","-","-","-","4300.27"
"03 Aug 2017","-","-","-","4295.92"
"02 Aug 2017","-","-","-","4342.19"
"01 Aug 2017","-","-","-","4353.08"
"31 Jul 2017","-","-","-","4342.10"
"28 Jul 2017","-","-","-","4332.75"
"27 Jul 2017","-","-","-","4334.32"
"26 Jul 2017","-","-","-","4358.32"
"25 Jul 2017","-","-","-","4338.79"
"24 Jul 2017","-","-","-","4318.74"
"21 Jul 2017","-","-","-","4301.19"
"20 Jul 2017","-","-","-","4311.56"
"19 Jul 2017","-","-","-","4313.80"
"18 Jul 2017","-","-","-","4271.50"
"17 Jul 2017","-","-","-","4309.26"
"14 Jul 2017","-","-","-","4302.45"
"13 Jul 2017","-","-","-","4322.14"
"12 Jul 2017","-","-","-","4295.12"
"11 Jul 2017","-","-","-","4254.54"
"10 Jul 2017","-","-","-","4298.06"
"07 Jul 2017","-","-","-","4257.54"
"06 Jul 2017","-","-","-","4261.64"
"05 Jul 2017","-","-","-","4250.84"
"04 Jul 2017","-","-","-","4195.90"
"03 Jul 2017","-","-","-","4206.03"
"30 Jun 2017","-","-","-","4143.79"
"29 Jun 2017","-","-","-","4140.93"
"28 Jun 2017","-","-","-","4094.33"
"27 Jun 2017","-","-","-","4081.23"
"23 Jun 2017","-","-","-","4173.22"
"22 Jun 2017","-","-","-","4242.77"
"21 Jun 2017","-","-","-","4277.51"
"20 Jun 2017","-","-","-","4269.87"
"19 Jun 2017","-","-","-","4262.07"
"16 Jun 2017","-","-","-","4264.98"
"15 Jun 2017","-","-","-","4238.60"
"14 Jun 2017","-","-","-","4220.48"
"13 Jun 2017","-","-","-","4194.71"
"12 Jun 2017","-","-","-","4188.42"
"09 Jun 2017","-","-","-","4207.41"
"08 Jun 2017","-","-","-","4181.75"
"07 Jun 2017","-","-","-","4178.10"
"06 Jun 2017","-","-","-","4136.19"
"05 Jun 2017","-","-","-","4180.07"
"02 Jun 2017","-","-","-","4145.11"
"01 Jun 2017","-","-","-","4116.51"
"31 May 2017","-","-","-","4069.30"
"30 May 2017","-","-","-","4004.43"
"29 May 2017","-","-","-","3980.74"
"26 May 2017","-","-","-","4077.32"
"25 May 2017","-","-","-","3996.32"
"24 May 2017","-","-","-","3877.63"
"23 May 2017","-","-","-","3982.23"
"22 May 2017","-","-","-","4070.99"
"19 May 2017","-","-","-","4145.40"
"18 May 2017","-","-","-","4185.11"
"17 May 2017","-","-","-","4300.53"
"16 May 2017","-","-","-","4317.82"
"15 May 2017","-","-","-","4283.40"
"12 May 2017","-","-","-","4238.71"
"11 May 2017","-","-","-","4279.29"
"10 May 2017","-","-","-","4283.49"
"09 May 2017","-","-","-","4244.75"
"08 May 2017","-","-","-","4207.56"
"05 May 2017","-","-","-","4154.18"
"04 May 2017","-","-","-","4200.44"
"03 May 2017","-","-","-","4179.40"
"02 May 2017","-","-","-","4172.20"
"28 Apr 2017","-","-","-","4145.92"
"27 Apr 2017","-","-","-","4135.63"
"26 Apr 2017","-","-","-","4127.47"
"25 Apr 2017","-","-","-","4153.30"
"24 Apr 2017","-","-","-","4120.31"
"21 Apr 2017","-","-","-","4076.04"
"20 Apr 2017","-","-","-","4058.75"
"19 Apr 2017","-","-","-","3979.80"
"18 Apr 2017","-","-","-","3936.28"
"17 Apr 2017","-","-","-","3980.17"
"13 Apr 2017","-","-","-","3940.12"
"12 Apr 2017","-","-","-","3934.97"
"11 Apr 2017","-","-","-","3940.73"
"10 Apr 2017","-","-","-","3874.57"
"07 Apr 2017","-","-","-","3836.11"
"06 Apr 2017","-","-","-","3873.58"
"05 Apr 2017","-","-","-","3881.19"
"03 Apr 2017","-","-","-","3848.62"
"31 Mar 2017","-","-","-","3822.79"
"30 Mar 2017","-","-","-","3783.95"
"29 Mar 2017","-","-","-","3752.86"
"28 Mar 2017","-","-","-","3735.70"
"27 Mar 2017","-","-","-","3705.64"
"24 Mar 2017","-","-","-","3711.96"
"23 Mar 2017","-","-","-","3687.40"
"22 Mar 2017","-","-","-","3633.38"
"21 Mar 2017","-","-","-","3677.52"
"20 Mar 2017","-","-","-","3674.32"
"17 Mar 2017","-","-","-","3652.97"
"16 Mar 2017","-","-","-","3668.30"
"15 Mar 2017","-","-","-","3629.70"
"14 Mar 2017","-","-","-","3597.88"
"10 Mar 2017","-","-","-","3528.16"
"09 Mar 2017","-","-","-","3534.35"
"08 Mar 2017","-","-","-","3534.26"
"07 Mar 2017","-","-","-","3559.86"
"06 Mar 2017","-","-","-","3568.70"
"03 Mar 2017","-","-","-","3545.69"
"02 Mar 2017","-","-","-","3533.62"
"01 Mar 2017","-","-","-","3599.04"
"28 Feb 2017","-","-","-","3587.97"
"27 Feb 2017","-","-","-","3535.51"
"23 Feb 2017","-","-","-","3537.93"
"22 Feb 2017","-","-","-","3530.88"
"21 Feb 2017","-","-","-","3562.07"
"20 Feb 2017","-","-","-","3530.61"
"17 Feb 2017","-","-","-","3501.48"
"16 Feb 2017","-","-","-","3472.47"
"15 Feb 2017","-","-","-","3419.15"
"14 Feb 2017","-","-","-","3485.96"
"13 Feb 2017","-","-","-","3511.96"
"10 Feb 2017","-","-","-","3550.78"
"09 Feb 2017","-","-","-","3548.83"
"08 Feb 2017","-","-","-","3537.61"
"07 Feb 2017","-","-","-","3508.18"
"06 Feb 2017","-","-","-","3517.14"
"03 Feb 2017","-","-","-","3495.45"
"02 Feb 2017","-","-","-","3431.09"
"01 Feb 2017","-","-","-","3399.95"
"31 Jan 2017","-","-","-","3320.37"
"30 Jan 2017","-","-","-","3368.02"
"27 Jan 2017","-","-","-","3368.56"
"25 Jan 2017","-","-","-","3336.83"
"24 Jan 2017","-","-","-","3300.48"
"23 Jan 2017","-","-","-","3278.74"
"20 Jan 2017","-","-","-","3261.72"
"19 Jan 2017","-","-","-","3339.53"
"18 Jan 2017","-","-","-","3338.81"
"17 Jan 2017","-","-","-","3301.36"
"16 Jan 2017","-","-","-","3296.12"
"13 Jan 2017","-","-","-","3266.11"
"12 Jan 2017","-","-","-","3265.63"
"11 Jan 2017","-","-","-","3268.60"
"10 Jan 2017","-","-","-","3233.44"
"09 Jan 2017","-","-","-","3201.95"
"06 Jan 2017","-","-","-","3184.26"
"05 Jan 2017","-","-","-","3196.61"
"04 Jan 2017","-","-","-","3166.56"
"03 Jan 2017","-","-","-","3146.24"
"02 Jan 2017","-","-","-","3103.64"
"30 Dec 2016","-","-","-","3065.15"
"29 Dec 2016","-","-","-","3034.58"
"28 Dec 2016","-","-","-","2999.12"
"27 Dec 2016","-","-","-","2973.02"
"26 Dec 2016","-","-","-","2908.51"
"23 Dec 2016","-","-","-","2979.23"
"22 Dec 2016","-","-","-","2978.88"
"21 Dec 2016","-","-","-","3014.56"
"20 Dec 2016","-","-","-","3008.63"
"19 Dec 2016","-","-","-","3053.99"
"16 Dec 2016","-","-","-","3068.83"
"15 Dec 2016","-","-","-","3097.34"
"14 Dec 2016","-","-","-","3082.64"
"13 Dec 2016","-","-","-","3112.30"
"12 Dec 2016","-","-","-","3118.43"
"09 Dec 2016","-","-","-","3156.29"
"08 Dec 2016","-","-","-","3130.23"
"07 Dec 2016","-","-","-","3077.18"
"06 Dec 2016","-","-","-","3106.24"
"05 Dec 2016","-","-","-","3074.68"
"02 Dec 2016","-","-","-","3073.62"
"01 Dec 2016","-","-","-","3119.98"
"30 Nov 2016","-","-","-","3163.83"
"29 Nov 2016","-","-","-","3112.69"
"28 Nov 2016","-","-","-","3086.35"
"25 Nov 2016","-","-","-","3060.27"
"24 Nov 2016","-","-","-","3001.57"
"23 Nov 2016","-","-","-","3015.14"
"22 Nov 2016","-","-","-","2966.67"
"21 Nov 2016","-","-","-","2930.25"
"18 Nov 2016","-","-","-","3039.73"
"17 Nov 2016","-","-","-","3036.07"
"16 Nov 2016","-","-","-","3055.06"
"15 Nov 2016","-","-","-","3046.76"
"11 Nov 2016","-","-","-","3242.23"
"10 Nov 2016","-","-","-","3377.82"
"09 Nov 2016","-","-","-","3303.24"
"08 Nov 2016","-","-","-","3435.65"
"07 Nov 2016","-","-","-","3414.54"
"04 Nov 2016","-","-","-","3355.77"
"03 Nov 2016","-","-","-","3425.28"
"02 Nov 2016","-","-","-","3460.89"
"01 Nov 2016","-","-","-","3554.67"
"30 Oct 2016","-","-","-","3565.55"
"28 Oct 2016","-","-","-","3539.21"
"27 Oct 2016","-","-","-","3497.19"
"26 Oct 2016","-","-","-","3526.56"
"25 Oct 2016","-","-","-","3571.22"
"24 Oct 2016","-","-","-","3568.68"
"21 Oct 2016","-","-","-","3557.43"
"20 Oct 2016","-","-","-","3547.08"
"19 Oct 2016","-","-","-","3520.15"
"18 Oct 2016","-","-","-","3501.49"
"17 Oct 2016","-","-","-","3441.77"
"14 Oct 2016","-","-","-","3457.61"
"13 Oct 2016","-","-","-","3432.30"
"10 Oct 2016","-","-","-","3487.69"
"07 Oct 2016","-","-","-","3484.95"
"06 Oct 2016","-","-","-","3482.34"
"05 Oct 2016","-","-","-","3515.95"
"04 Oct 2016","-","-","-","3497.55"
"03 Oct 2016","-","-","-","3480.07"
"30 Sep 2016","-","-","-","3361.47"
"29 Sep 2016","-","-","-","3269.96"
"28 Sep 2016","-","-","-","3471.81"
"27 Sep 2016","-","-","-","3431.13"
"26 Sep 2016","-","-","-","3439.73"
"23 Sep 2016","-","-","-","3461.94"
"22 Sep 2016","-","-","-","3449.06"
"21 Sep 2016","-","-","-","3404.48"
"20 Sep 2016","-","-","-","3403.96"
"19 Sep 2016","-","-","-","3403.15"
"16 Sep 2016","-","-","-","3376.06"
"15 Sep 2016","-","-","-","3366.53"
"14 Sep 2016","-","-","-","3357.30"
"12 Sep 2016","-","-","-","3281.48"
"09 Sep 2016","-","-","-","3402.77"
"08 Sep 2016","-","-","-","3439.70"
"07 Sep 2016","-","-","-","3386.95"
"06 Sep 2016","-","-","-","3346.89"
"02 Sep 2016","-","-","-","3317.63"
"01 Sep 2016","-","-","-","3276.99"
"31 Aug 2016","-","-","-","3302.65"
"30 Aug 2016","-","-","-","3289.54"
"29 Aug 2016","-","-","-","3252.53"
"26 Aug 2016","-","-","-","3257.68"
"25 Aug 2016","-","-","-","3259.09"
"24 Aug 2016","-","-","-","3297.83"
"23 Aug 2016","-","-","-","3277.06"
"22 Aug 2016","-","-","-","3264.62"
"19 Aug 2016","-","-","-","3274.26"
"18 Aug 2016","-","-","-","3254.28"
"17 Aug 2016","-","-","-","3222.45"
"16 Aug 2016","-","-","-","3201.44"
"12 Aug 2016","-","-","-","3182.55"
"11 Aug 2016","-","-","-","3170.67"
"10 Aug 2016","-","-","-","3180.29"
"09 Aug 2016","-","-","-","3236.97"
"08 Aug 2016","-","-","-","3261.71"
"05 Aug 2016","-","-","-","3226.07"
"04 Aug 2016","-","-","-","3174.24"
"03 Aug 2016","-","-","-","3154.90"
"02 Aug 2016","-","-","-","3207.19"
"01 Aug 2016","-","-","-","3234.53"
"29 Jul 2016","-","-","-","3242.07"
"28 Jul 2016","-","-","-","3254.20"
"27 Jul 2016","-","-","-","3218.37"
"26 Jul 2016","-","-","-","3203.84"
"25 Jul 2016","-","-","-","3237.97"
"22 Jul 2016","-","-","-","3200.27"
"21 Jul 2016","-","-","-","3191.07"
"20 Jul 2016","-","-","-","3184.93"
"19 Jul 2016","-","-","-","3156.60"
"18 Jul 2016","-","-","-","3154.47"
"15 Jul 2016","-","-","-","3168.04"
"14 Jul 2016","-","-","-","3202.76"
"13 Jul 2016","-","-","-","3172.22"
"12 Jul 2016","-","-","-","3216.89"
"11 Jul 2016","-","-","-","3192.01"
"08 Jul 2016","-","-","-","3155.83"
"07 Jul 2016","-","-","-","3171.28"
"05 Jul 2016","-","-","-","3175.13"
"04 Jul 2016","-","-","-","3166.83"
"01 Jul 2016","-","-","-","3116.85"
"30 Jun 2016","-","-","-","3095.04"
"29 Jun 2016","-","-","-","3036.45"
"28 Jun 2016","-","-","-","2989.22"
"27 Jun 2016","-","-","-","2974.09"
"24 Jun 2016","-","-","-","2920.93"
"23 Jun 2016","-","-","-","2996.95"
"22 Jun 2016","-","-","-","3003.72"
"21 Jun 2016","-","-","-","3028.07"
"20 Jun 2016","-","-","-","3019.74"
"17 Jun 2016","-","-","-","3011.22"
"16 Jun 2016","-","-","-","2987.44"
"15 Jun 2016","-","-","-","2987.32"
"14 Jun 2016","-","-","-","2964.05"
"13 Jun 2016","-","-","-","2938.49"
"10 Jun 2016","-","-","-","2948.80"
"09 Jun 2016","-","-","-","2953.93"
"08 Jun 2016","-","-","-","2948.90"
"07 Jun 2016","-","-","-","2906.35"
"06 Jun 2016","-","-","-","2867.82"
"03 Jun 2016","-","-","-","2859.24"
"02 Jun 2016","-","-","-","2872.03"
"01 Jun 2016","-","-","-","2872.55"
"31 May 2016","-","-","-","2872.34"
"30 May 2016","-","-","-","2874.55"
"27 May 2016","-","-","-","2863.43"
"26 May 2016","-","-","-","2821.25"
"25 May 2016","-","-","-","2795.27"
"24 May 2016","-","-","-","2776.06"
"23 May 2016","-","-","-","2786.37"
"20 May 2016","-","-","-","2811.70"
"19 May 2016","-","-","-","2842.27"
"18 May 2016","-","-","-","2866.70"
"17 May 2016","-","-","-","2864.92"
"16 May 2016","-","-","-","2849.73"
"13 May 2016","-","-","-","2851.30"
"12 May 2016","-","-","-","2858.39"
"11 May 2016","-","-","-","2829.56"
"10 May 2016","-","-","-","2838.87"
"09 May 2016","-","-","-","2838.12"
"06 May 2016","-","-","-","2792.55"
"05 May 2016","-","-","-","2774.31"
"04 May 2016","-","-","-","2770.40"
"03 May 2016","-","-","-","2820.28"
"02 May 2016","-","-","-","2828.38"
"29 Apr 2016","-","-","-","2819.49"
"28 Apr 2016","-","-","-","2830.22"
"27 Apr 2016","-","-","-","2852.49"
"26 Apr 2016","-","-","-","2836.65"
"25 Apr 2016","-","-","-","2821.92"
"22 Apr 2016","-","-","-","2840.97"
"21 Apr 2016","-","-","-","2843.87"
"20 Apr 2016","-","-","-","2855.73"
"18 Apr 2016","-","-","-","2824.25"
"13 Apr 2016","-","-","-","2784.64"
"12 Apr 2016","-","-","-","2754.85"
"11 Apr 2016","-","-","-","2722.01"
"08 Apr 2016","-","-","-","2692.72"
"07 Apr 2016","-","-","-","2666.99"
"06 Apr 2016","-","-","-","2678.33"
"05 Apr 2016","-","-","-","2648.63"
"04 Apr 2016","-","-","-","2710.97"
"01 Apr 2016","-","-","-","2696.59"
"31 Mar 2016","-","-","-","2654.60"
"30 Mar 2016","-","-","-","2635.29"
"29 Mar 2016","-","-","-","2579.24"
"28 Mar 2016","-","-","-","2589.74"
"23 Mar 2016","-","-","-","2649.05"
"22 Mar 2016","-","-","-","2646.17"
"21 Mar 2016","-","-","-","2639.82"
"18 Mar 2016","-","-","-","2593.88"
"17 Mar 2016","-","-","-","2578.88"
"16 Mar 2016","-","-","-","2558.97"
"15 Mar 2016","-","-","-","2565.36"
"14 Mar 2016","-","-","-","2575.66"
"11 Mar 2016","-","-","-","2562.79"
"10 Mar 2016","-","-","-","2566.42"
"09 Mar 2016","-","-","-","2573.51"
"08 Mar 2016","-","-","-","2555.77"
"04 Mar 2016","-","-","-","2535.44"
"03 Mar 2016","-","-","-","2524.05"
"02 Mar 2016","-","-","-","2481.15"
"01 Mar 2016","-","-","-","2410.96"
"29 Feb 2016","-","-","-","2314.42"
"26 Feb 2016","-","-","-","2314.26"
"25 Feb 2016","-","-","-","2325.38"
"24 Feb 2016","-","-","-","2361.13"
"23 Feb 2016","-","-","-","2392.75"
"22 Feb 2016","-","-","-","2429.34"
"19 Feb 2016","-","-","-","2411.79"
"18 Feb 2016","-","-","-","2388.93"
"17 Feb 2016","-","-","-","2372.23"
"16 Feb 2016","-","-","-","2368.07"
"15 Feb 2016","-","-","-","2431.11"
"12 Feb 2016","-","-","-","2326.45"
"11 Feb 2016","-","-","-","2367.48"
"10 Feb 2016","-","-","-","2518.94"
"09 Feb 2016","-","-","-","2579.81"
"08 Feb 2016","-","-","-","2621.96"
"05 Feb 2016","-","-","-","2608.10"
"04 Feb 2016","-","-","-","2556.29"
"03 Feb 2016","-","-","-","2592.28"
"02 Feb 2016","-","-","-","2673.53"
"01 Feb 2016","-","-","-","2727.54"
"29 Jan 2016","-","-","-","2701.09"
"28 Jan 2016","-","-","-","2660.82"
"27 Jan 2016","-","-","-","2659.43"
"25 Jan 2016","-","-","-","2653.09"
"22 Jan 2016","-","-","-","2628.23"
"21 Jan 2016","-","-","-","2563.77"
"20 Jan 2016","-","-","-","2552.94"
"19 Jan 2016","-","-","-","2610.58"
"18 Jan 2016","-","-","-","2556.06"
"15 Jan 2016","-","-","-","2697.86"
"14 Jan 2016","-","-","-","2822.43"
"13 Jan 2016","-","-","-","2883.66"
"12 Jan 2016","-","-","-","2960.34"
"11 Jan 2016","-","-","-","2986.08"
"08 Jan 2016","-","-","-","3013.13"
"07 Jan 2016","-","-","-","2976.82"
"06 Jan 2016","-","-","-","3092.91"
"05 Jan 2016","-","-","-","3110.38"
"04 Jan 2016","-","-","-","3090.03"
"01 Jan 2016","-","-","-","3128.79"
"31 Dec 2015","-","-","-","3090.08"
"30 Dec 2015","-","-","-","3060.65"
"29 Dec 2015","-","-","-","3061.65"
"28 Dec 2015","-","-","-","3066.62"
"24 Dec 2015","-","-","-","3057.75"
"23 Dec 2015","-","-","-","3027.32"
"22 Dec 2015","-","-","-","3004.74"
"21 Dec 2015","-","-","-","3009.12"
"18 Dec 2015","-","-","-","2982.06"
"17 Dec 2015","-","-","-","2986.28"
"16 Dec 2015","-","-","-","2918.69"
"15 Dec 2015","-","-","-","2903.87"
"14 Dec 2015","-","-","-","2877.35"
"11 Dec 2015","-","-","-","2858.56"
"10 Dec 2015","-","-","-","2871.32"
"09 Dec 2015","-","-","-","2839.13"
"08 Dec 2015","-","-","-","2914.18"
"07 Dec 2015","-","-","-","2966.73"
"04 Dec 2015","-","-","-","2953.89"
"03 Dec 2015","-","-","-","3007.41"
"02 Dec 2015","-","-","-","3015.57"
"01 Dec 2015","-","-","-","3019.07"
"30 Nov 2015","-","-","-","2994.02"
"27 Nov 2015","-","-","-","2973.72"
"26 Nov 2015","-","-","-","2969.55"
"24 Nov 2015","-","-","-","2955.49"
"23 Nov 2015","-","-","-","2929.29"
"20 Nov 2015","-","-","-","2918.77"
"19 Nov 2015","-","-","-","2903.29"
"18 Nov 2015","-","-","-","2856.88"
"17 Nov 2015","-","-","-","2886.36"
"16 Nov 2015","-","-","-","2867.99"
"13 Nov 2015","-","-","-","2845.37"
"11 Nov 2015","-","-","-","2874.97"
"10 Nov 2015","-","-","-","2829.19"
"09 Nov 2015","-","-","-","2875.10"
"06 Nov 2015","-","-","-","2842.17"
"05 Nov 2015","-","-","-","2857.28"
"04 Nov 2015","-","-","-","2923.07"
"03 Nov 2015","-","-","-","2929.10"
"02 Nov 2015","-","-","-","2915.57"
"30 Oct 2015","-","-","-","2915.03"
"29 Oct 2015","-","-","-","2949.57"
"28 Oct 2015","-","-","-","2968.60"
"27 Oct 2015","-","-","-","2970.69"
"26 Oct 2015","-","-","-","2956.98"
"23 Oct 2015","-","-","-","2984.31"
"21 Oct 2015","-","-","-","2996.46"
"20 Oct 2015","-","-","-","3011.82"
"19 Oct 2015","-","-","-","3013.90"
"16 Oct 2015","-","-","-","2994.89"
"15 Oct 2015","-","-","-","2987.65"
"14 Oct 2015","-","-","-","2994.10"
"13 Oct 2015","-","-","-","3008.49"
"12 Oct 2015","-","-","-","2974.18"
"09 Oct 2015","-","-","-","2961.83"
"08 Oct 2015","-","-","-","2969.12"
"07 Oct 2015","-","-","-","2989.57"
"06 Oct 2015","-","-","-","2989.72"
"05 Oct 2015","-","-","-","2969.40"
"01 Oct 2015","-","-","-","2909.72"
"30 Sep 2015","-","-","-","2911.47"
"29 Sep 2015","-","-","-","2875.92"
"28 Sep 2015","-","-","-","2858.55"
"24 Sep 2015","-","-","-","2851.42"
"23 Sep 2015","-","-","-","2838.22"
"22 Sep 2015","-","-","-","2820.90"
"21 Sep 2015","-","-","-","2863.13"
"18 Sep 2015","-","-","-","2821.25"
"16 Sep 2015","-","-","-","2800.15"
"15 Sep 2015","-","-","-","2823.29"
"14 Sep 2015","-","-","-","2844.84"
"11 Sep 2015","-","-","-","2815.26"
"10 Sep 2015","-","-","-","2797.21"
"09 Sep 2015","-","-","-","2804.11"
"08 Sep 2015","-","-","-","2748.86"
"07 Sep 2015","-","-","-","2705.71"
"04 Sep 2015","-","-","-","2755.08"
"03 Sep 2015","-","-","-","2851.55"
"02 Sep 2015","-","-","-","2799.38"
"01 Sep 2015","-","-","-","2805.78"
"31 Aug 2015","-","-","-","2886.18"
"28 Aug 2015","-","-","-","2894.61"
"27 Aug 2015","-","-","-","2893.42"
"26 Aug 2015","-","-","-","2813.48"
"25 Aug 2015","-","-","-","2783.32"
"24 Aug 2015","-","-","-","2723.31"
"21 Aug 2015","-","-","-","3063.23"
"20 Aug 2015","-","-","-","3092.91"
"19 Aug 2015","-","-","-","3170.67"
"18 Aug 2015","-","-","-","3180.29"
"17 Aug 2015","-","-","-","3126.13"
"14 Aug 2015","-","-","-","3119.77"
"13 Aug 2015","-","-","-","3053.63"
"12 Aug 2015","-","-","-","3099.62"
"11 Aug 2015","-","-","-","3190.42"
"10 Aug 2015","-","-","-","3251.14"
"07 Aug 2015","-","-","-","3283.15"
"06 Aug 2015","-","-","-","3292.38"
"05 Aug 2015","-","-","-","3306.31"
"04 Aug 2015","-","-","-","3295.82"
"03 Aug 2015","-","-","-","3268.75"
"31 Jul 2015","-","-","-","3239.06"
"30 Jul 2015","-","-","-","3200.47"
"29 Jul 2015","-","-","-","3159.95"
"28 Jul 2015","-","-","-","3125.45"
"27 Jul 2015","-","-","-","3137.09"
"24 Jul 2015","-","-","-","3197.82"
"23 Jul 2015","-","-","-","3226.44"
"22 Jul 2015","-","-","-","3187.83"
"21 Jul 2015","-","-","-","3150.69"
"20 Jul 2015","-","-","-","3213.31"
"17 Jul 2015","-","-","-","3205.00"
"16 Jul 2015","-","-","-","3175.22"
"15 Jul 2015","-","-","-","3170.52"
"14 Jul 2015","-","-","-","3161.94"
"13 Jul 2015","-","-","-","3143.63"
"10 Jul 2015","-","-","-","3098.60"
"09 Jul 2015","-","-","-","3074.88"
"08 Jul 2015","-","-","-","3070.09"
"07 Jul 2015","-","-","-","3128.87"
"06 Jul 2015","-","-","-","3093.39"
"03 Jul 2015","-","-","-","3051.78"
"02 Jul 2015","-","-","-","3052.15"
"01 Jul 2015","-","-","-","3017.32"
"30 Jun 2015","-","-","-","2966.10"
"29 Jun 2015","-","-","-","2930.01"
"26 Jun 2015","-","-","-","2994.51"
"25 Jun 2015","-","-","-","2972.78"
"24 Jun 2015","-","-","-","2961.90"
"23 Jun 2015","-","-","-","2981.20"
"22 Jun 2015","-","-","-","2979.01"
"19 Jun 2015","-","-","-","2914.10"
"18 Jun 2015","-","-","-","2921.21"
"17 Jun 2015","-","-","-","2886.04"
"16 Jun 2015","-","-","-","2851.89"
"15 Jun 2015","-","-","-","2829.72"
"12 Jun 2015","-","-","-","2797.74"
"11 Jun 2015","-","-","-","2799.53"
"10 Jun 2015","-","-","-","2843.90"
"09 Jun 2015","-","-","-","2809.93"
"08 Jun 2015","-","-","-","2837.50"
"05 Jun 2015","-","-","-","2889.51"
"04 Jun 2015","-","-","-","2888.11"
"03 Jun 2015","-","-","-","2896.18"
"02 Jun 2015","-","-","-","2998.01"
"01 Jun 2015","-","-","-","3073.18"
"29 May 2015","-","-","-","3072.93"
"28 May 2015","-","-","-","3026.91"
"27 May 2015","-","-","-","3023.73"
"26 May 2015","-","-","-","3026.28"
"25 May 2015","-","-","-","3043.48"
"22 May 2015","-","-","-","3044.15"
"21 May 2015","-","-","-","3054.13"
"20 May 2015","-","-","-","3059.19"
"19 May 2015","-","-","-","3066.28"
"18 May 2015","-","-","-","3049.08"
"15 May 2015","-","-","-","3012.74"
"14 May 2015","-","-","-","3018.09"
"13 May 2015","-","-","-","2979.57"
"12 May 2015","-","-","-","2939.59"
"11 May 2015","-","-","-","3034.18"
"08 May 2015","-","-","-","2996.38"
"07 May 2015","-","-","-","2928.36"
"06 May 2015","-","-","-","2986.81"
"05 May 2015","-","-","-","3122.66"
"04 May 2015","-","-","-","3101.81"
"30 Apr 2015","-","-","-","3027.95"
"29 Apr 2015","-","-","-","3038.90"
"28 Apr 2015","-","-","-","3025.25"
"27 Apr 2015","-","-","-","2955.57"
"24 Apr 2015","-","-","-","3066.63"
"23 Apr 2015","-","-","-","3152.50"
"22 Apr 2015","-","-","-","3159.10"
"21 Apr 2015","-","-","-","3167.95"
"20 Apr 2015","-","-","-","3181.74"
"17 Apr 2015","-","-","-","3264.79"
"16 Apr 2015","-","-","-","3293.20"
"15 Apr 2015","-","-","-","3339.79"
"13 Apr 2015","-","-","-","3362.56"
"10 Apr 2015","-","-","-","3344.86"
"09 Apr 2015","-","-","-","3344.94"
"08 Apr 2015","-","-","-","3344.45"
"07 Apr 2015","-","-","-","3312.28"
"06 Apr 2015","-","-","-","3250.35"
"01 Apr 2015","-","-","-","3172.10"
"31 Mar 2015","-","-","-","3102.36"
