Scheme Code,Scheme Name,Net Asset Value,Date,Duration Days
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9383,2014-08-04,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9422,2014-08-05,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9466,2014-08-06,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9512,2014-08-07,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.956,2014-08-08,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9654,2014-08-10,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9701,2014-08-11,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9748,2014-08-12,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9792,2014-08-13,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.984,2014-08-14,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.0034,2014-08-18,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.008,2014-08-19,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.0124,2014-08-20,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.0165,2014-08-21,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.0208,2014-08-22,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.0295,2014-08-24,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.0339,2014-08-25,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.0382,2014-08-26,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.0425,2014-08-27,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.047,2014-08-28,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.0604,2014-08-31,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4675,2014-12-01,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4721,2014-12-02,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4766,2014-12-03,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4812,2014-12-04,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4858,2014-12-05,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4948,2014-12-07,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4994,2014-12-08,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.504,2014-12-09,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5086,2014-12-10,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5129,2014-12-11,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5175,2014-12-12,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5267,2014-12-14,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5315,2014-12-15,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5366,2014-12-16,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5418,2014-12-17,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5468,2014-12-18,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5518,2014-12-19,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5614,2014-12-21,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5663,2014-12-22,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5711,2014-12-23,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5757,2014-12-24,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5804,2014-12-25,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5852,2014-12-26,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5946,2014-12-28,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.5994,2014-12-29,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.6044,2014-12-30,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.6096,2014-12-31,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1104,2014-02-02,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1146,2014-02-03,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1186,2014-02-04,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1228,2014-02-05,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1271,2014-02-06,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1313,2014-02-07,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1397,2014-02-09,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1444,2014-02-10,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1492,2014-02-11,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1539,2014-02-12,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1587,2014-02-13,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1635,2014-02-14,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1729,2014-02-16,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1776,2014-02-17,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1818,2014-02-18,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1861,2014-02-19,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1903,2014-02-20,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1946,2014-02-21,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2029,2014-02-23,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2072,2014-02-24,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2114,2014-02-25,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2155,2014-02-26,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2196,2014-02-27,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2238,2014-02-28,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,19.9744,2014-01-01,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,19.9781,2014-01-02,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,19.9819,2014-01-03,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,19.9894,2014-01-05,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,19.9933,2014-01-06,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,19.9977,2014-01-07,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0023,2014-01-08,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0067,2014-01-09,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0108,2014-01-10,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0191,2014-01-12,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0235,2014-01-13,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.028,2014-01-14,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0326,2014-01-15,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0372,2014-01-16,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0418,2014-01-17,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0509,2014-01-19,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0555,2014-01-20,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0598,2014-01-21,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.064,2014-01-22,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0681,2014-01-23,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0724,2014-01-24,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0807,2014-01-26,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0851,2014-01-27,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0893,2014-01-28,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0936,2014-01-29,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.0978,2014-01-30,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.1021,2014-01-31,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7814,2014-07-01,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7852,2014-07-02,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7894,2014-07-03,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7937,2014-07-04,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8021,2014-07-06,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8065,2014-07-07,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8113,2014-07-08,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8161,2014-07-09,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8211,2014-07-10,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8259,2014-07-11,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8354,2014-07-13,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8402,2014-07-14,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8448,2014-07-15,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8494,2014-07-16,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8539,2014-07-17,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8585,2014-07-18,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8675,2014-07-20,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8723,2014-07-21,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8772,2014-07-22,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8821,2014-07-23,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8872,2014-07-24,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.8921,2014-07-25,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9022,2014-07-27,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9068,2014-07-28,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9117,2014-07-29,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9163,2014-07-30,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.9207,2014-07-31,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6466,2014-06-01,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.651,2014-06-02,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6553,2014-06-03,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6596,2014-06-04,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6639,2014-06-05,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6683,2014-06-06,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6768,2014-06-08,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6813,2014-06-09,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6858,2014-06-10,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6899,2014-06-11,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.694,2014-06-12,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6984,2014-06-13,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7072,2014-06-15,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7119,2014-06-16,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7167,2014-06-17,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7213,2014-06-18,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7257,2014-06-19,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.73,2014-06-20,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7386,2014-06-22,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.743,2014-06-23,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7474,2014-06-24,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7519,2014-06-25,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7564,2014-06-26,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7612,2014-06-27,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7712,2014-06-29,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.7763,2014-06-30,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2321,2014-03-02,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2363,2014-03-03,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2405,2014-03-04,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2446,2014-03-05,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2488,2014-03-06,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2531,2014-03-07,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2615,2014-03-09,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2657,2014-03-10,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2699,2014-03-11,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2741,2014-03-12,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2784,2014-03-13,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2832,2014-03-14,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.2974,2014-03-17,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.3021,2014-03-18,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.3069,2014-03-19,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.3116,2014-03-20,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.3163,2014-03-21,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.3256,2014-03-23,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.3303,2014-03-24,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.3349,2014-03-25,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.3392,2014-03-26,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.3435,2014-03-27,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.3492,2014-03-28,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.37,2014-03-31,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5105,2014-05-01,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.515,2014-05-02,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5237,2014-05-04,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5283,2014-05-05,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5325,2014-05-06,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5367,2014-05-07,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5411,2014-05-08,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5455,2014-05-09,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5543,2014-05-11,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.559,2014-05-12,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5639,2014-05-13,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5688,2014-05-14,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5734,2014-05-15,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5777,2014-05-16,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5861,2014-05-18,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5904,2014-05-19,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5948,2014-05-20,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.5991,2014-05-21,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6035,2014-05-22,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6078,2014-05-23,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6164,2014-05-25,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6208,2014-05-26,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6251,2014-05-27,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6294,2014-05-28,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6338,2014-05-29,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,20.6381,2014-05-30,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3373,2014-11-02,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3418,2014-11-03,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3463,2014-11-04,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3504,2014-11-05,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3546,2014-11-06,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.359,2014-11-07,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3677,2014-11-09,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3722,2014-11-10,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3768,2014-11-11,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3816,2014-11-12,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3862,2014-11-13,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3907,2014-11-14,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3995,2014-11-16,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4041,2014-11-17,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4085,2014-11-18,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4129,2014-11-19,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4175,2014-11-20,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.422,2014-11-21,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4311,2014-11-23,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4357,2014-11-24,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4402,2014-11-25,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4448,2014-11-26,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4495,2014-11-27,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.4541,2014-11-28,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.463,2014-11-30,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.1929,2014-10-01,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2139,2014-10-06,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2182,2014-10-07,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2226,2014-10-08,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.227,2014-10-09,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2314,2014-10-10,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2402,2014-10-12,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2446,2014-10-13,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2496,2014-10-14,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2546,2014-10-15,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2589,2014-10-16,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2632,2014-10-17,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2718,2014-10-19,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2764,2014-10-20,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2811,2014-10-21,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.2861,2014-10-22,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3056,2014-10-26,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3102,2014-10-27,2
119110,HDFC Overnight Fund - Growth Option - Direct Plan,21.3149,2014-10-28,2
